prioridad;prioridad_detalle;identifier;count;path;message
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.return;1;src/inventario/domain/entity/Coleccion.php;"#^Method src\\inventario\\domain\\entity\\Coleccion\:\:getPrimary_key\(\) has no return type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Coleccion.php;"#^Method src\\inventario\\domain\\entity\\Coleccion\:\:setAllAttributes\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Coleccion.php;"#^Method src\\inventario\\domain\\entity\\Coleccion\:\:toArray\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Coleccion.php;"#^Method src\\inventario\\domain\\entity\\Coleccion\:\:toArrayForDatabase\(\) has parameter \$converters with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Coleccion.php;"#^Method src\\inventario\\domain\\entity\\Coleccion\:\:toArrayForDatabase\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";new.static;1;src/inventario/domain/entity/Coleccion.php;"#^Unsafe usage of new static\(\)\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";instanceof.alwaysFalse;1;src/inventario/domain/entity/Documento.php;"#^Instanceof between object and DateTimeInterface will always evaluate to false\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Documento.php;"#^Method src\\inventario\\domain\\entity\\Documento\:\:fromArray\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Documento.php;"#^Method src\\inventario\\domain\\entity\\Documento\:\:getDatosCampos\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.return;1;src/inventario/domain/entity/Documento.php;"#^Method src\\inventario\\domain\\entity\\Documento\:\:getPrimary_key\(\) has no return type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Documento.php;"#^Method src\\inventario\\domain\\entity\\Documento\:\:setAllAttributes\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Documento.php;"#^Method src\\inventario\\domain\\entity\\Documento\:\:toArray\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Documento.php;"#^Method src\\inventario\\domain\\entity\\Documento\:\:toArrayForDatabase\(\) has parameter \$converters with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Documento.php;"#^Method src\\inventario\\domain\\entity\\Documento\:\:toArrayForDatabase\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";property.unusedType;1;src/inventario/domain/entity/Documento.php;"#^Property src\\inventario\\domain\\entity\\Documento\:\:\$f_asignado \(src\\shared\\domain\\value_objects\\DateTimeLocal\|src\\shared\\domain\\value_objects\\NullDateTimeLocal\|null\) is never assigned src\\shared\\domain\\value_objects\\NullDateTimeLocal so it can be removed from the property type\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";property.unusedType;1;src/inventario/domain/entity/Documento.php;"#^Property src\\inventario\\domain\\entity\\Documento\:\:\$f_eliminado \(src\\shared\\domain\\value_objects\\DateTimeLocal\|src\\shared\\domain\\value_objects\\NullDateTimeLocal\|null\) is never assigned src\\shared\\domain\\value_objects\\NullDateTimeLocal so it can be removed from the property type\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";property.unusedType;1;src/inventario/domain/entity/Documento.php;"#^Property src\\inventario\\domain\\entity\\Documento\:\:\$f_perdido \(src\\shared\\domain\\value_objects\\DateTimeLocal\|src\\shared\\domain\\value_objects\\NullDateTimeLocal\|null\) is never assigned src\\shared\\domain\\value_objects\\NullDateTimeLocal so it can be removed from the property type\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";property.unusedType;1;src/inventario/domain/entity/Documento.php;"#^Property src\\inventario\\domain\\entity\\Documento\:\:\$f_recibido \(src\\shared\\domain\\value_objects\\DateTimeLocal\|src\\shared\\domain\\value_objects\\NullDateTimeLocal\|null\) is never assigned src\\shared\\domain\\value_objects\\NullDateTimeLocal so it can be removed from the property type\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";property.unusedType;1;src/inventario/domain/entity/Documento.php;"#^Property src\\inventario\\domain\\entity\\Documento\:\:\$f_ult_comprobacion \(src\\shared\\domain\\value_objects\\DateTimeLocal\|src\\shared\\domain\\value_objects\\NullDateTimeLocal\|null\) is never assigned src\\shared\\domain\\value_objects\\NullDateTimeLocal so it can be removed from the property type\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";new.static;1;src/inventario/domain/entity/Documento.php;"#^Unsafe usage of new static\(\)\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";instanceof.alwaysFalse;1;src/inventario/domain/entity/Egm.php;"#^Instanceof between object and DateTimeInterface will always evaluate to false\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Egm.php;"#^Method src\\inventario\\domain\\entity\\Egm\:\:fromArray\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.return;1;src/inventario/domain/entity/Egm.php;"#^Method src\\inventario\\domain\\entity\\Egm\:\:getPrimary_key\(\) has no return type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Egm.php;"#^Method src\\inventario\\domain\\entity\\Egm\:\:setAllAttributes\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Egm.php;"#^Method src\\inventario\\domain\\entity\\Egm\:\:toArray\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Egm.php;"#^Method src\\inventario\\domain\\entity\\Egm\:\:toArrayForDatabase\(\) has parameter \$converters with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Egm.php;"#^Method src\\inventario\\domain\\entity\\Egm\:\:toArrayForDatabase\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";new.static;1;src/inventario/domain/entity/Egm.php;"#^Unsafe usage of new static\(\)\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";instanceof.alwaysFalse;1;src/inventario/domain/entity/Equipaje.php;"#^Instanceof between object and DateTimeInterface will always evaluate to false\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Equipaje.php;"#^Method src\\inventario\\domain\\entity\\Equipaje\:\:fromArray\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Equipaje.php;"#^Method src\\inventario\\domain\\entity\\Equipaje\:\:getDatosCampos\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.return;1;src/inventario/domain/entity/Equipaje.php;"#^Method src\\inventario\\domain\\entity\\Equipaje\:\:getPrimary_key\(\) has no return type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Equipaje.php;"#^Method src\\inventario\\domain\\entity\\Equipaje\:\:setAllAttributes\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Equipaje.php;"#^Method src\\inventario\\domain\\entity\\Equipaje\:\:toArray\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Equipaje.php;"#^Method src\\inventario\\domain\\entity\\Equipaje\:\:toArrayForDatabase\(\) has parameter \$converters with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Equipaje.php;"#^Method src\\inventario\\domain\\entity\\Equipaje\:\:toArrayForDatabase\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";new.static;1;src/inventario/domain/entity/Equipaje.php;"#^Unsafe usage of new static\(\)\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";instanceof.alwaysFalse;1;src/inventario/domain/entity/Lugar.php;"#^Instanceof between object and DateTimeInterface will always evaluate to false\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Lugar.php;"#^Method src\\inventario\\domain\\entity\\Lugar\:\:fromArray\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Lugar.php;"#^Method src\\inventario\\domain\\entity\\Lugar\:\:getDatosCampos\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Lugar.php;"#^Method src\\inventario\\domain\\entity\\Lugar\:\:setAllAttributes\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Lugar.php;"#^Method src\\inventario\\domain\\entity\\Lugar\:\:toArray\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Lugar.php;"#^Method src\\inventario\\domain\\entity\\Lugar\:\:toArrayForDatabase\(\) has parameter \$converters with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Lugar.php;"#^Method src\\inventario\\domain\\entity\\Lugar\:\:toArrayForDatabase\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";new.static;1;src/inventario/domain/entity/Lugar.php;"#^Unsafe usage of new static\(\)\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";instanceof.alwaysFalse;1;src/inventario/domain/entity/TipoDoc.php;"#^Instanceof between object and DateTimeInterface will always evaluate to false\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/TipoDoc.php;"#^Method src\\inventario\\domain\\entity\\TipoDoc\:\:fromArray\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/TipoDoc.php;"#^Method src\\inventario\\domain\\entity\\TipoDoc\:\:getDatosCampos\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.return;1;src/inventario/domain/entity/TipoDoc.php;"#^Method src\\inventario\\domain\\entity\\TipoDoc\:\:getPrimary_key\(\) has no return type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/TipoDoc.php;"#^Method src\\inventario\\domain\\entity\\TipoDoc\:\:setAllAttributes\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/TipoDoc.php;"#^Method src\\inventario\\domain\\entity\\TipoDoc\:\:toArray\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/TipoDoc.php;"#^Method src\\inventario\\domain\\entity\\TipoDoc\:\:toArrayForDatabase\(\) has parameter \$converters with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/TipoDoc.php;"#^Method src\\inventario\\domain\\entity\\TipoDoc\:\:toArrayForDatabase\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";property.unusedType;1;src/inventario/domain/entity/TipoDoc.php;"#^Property src\\inventario\\domain\\entity\\TipoDoc\:\:\$numerado \(bool\|null\) is never assigned null so it can be removed from the property type\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";new.static;1;src/inventario/domain/entity/TipoDoc.php;"#^Unsafe usage of new static\(\)\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";instanceof.alwaysFalse;1;src/inventario/domain/entity/UbiInventario.php;"#^Instanceof between object and DateTimeInterface will always evaluate to false\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/UbiInventario.php;"#^Method src\\inventario\\domain\\entity\\UbiInventario\:\:fromArray\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/UbiInventario.php;"#^Method src\\inventario\\domain\\entity\\UbiInventario\:\:getDatosCampos\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/UbiInventario.php;"#^Method src\\inventario\\domain\\entity\\UbiInventario\:\:setAllAttributes\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/UbiInventario.php;"#^Method src\\inventario\\domain\\entity\\UbiInventario\:\:toArray\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/UbiInventario.php;"#^Method src\\inventario\\domain\\entity\\UbiInventario\:\:toArrayForDatabase\(\) has parameter \$converters with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/UbiInventario.php;"#^Method src\\inventario\\domain\\entity\\UbiInventario\:\:toArrayForDatabase\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";new.static;1;src/inventario/domain/entity/UbiInventario.php;"#^Unsafe usage of new static\(\)\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";instanceof.alwaysFalse;1;src/inventario/domain/entity/Whereis.php;"#^Instanceof between object and DateTimeInterface will always evaluate to false\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Whereis.php;"#^Method src\\inventario\\domain\\entity\\Whereis\:\:fromArray\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.return;1;src/inventario/domain/entity/Whereis.php;"#^Method src\\inventario\\domain\\entity\\Whereis\:\:getPrimary_key\(\) has no return type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Whereis.php;"#^Method src\\inventario\\domain\\entity\\Whereis\:\:setAllAttributes\(\) has parameter \$aDatos with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Whereis.php;"#^Method src\\inventario\\domain\\entity\\Whereis\:\:toArray\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Whereis.php;"#^Method src\\inventario\\domain\\entity\\Whereis\:\:toArrayForDatabase\(\) has parameter \$converters with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/entity/Whereis.php;"#^Method src\\inventario\\domain\\entity\\Whereis\:\:toArrayForDatabase\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";new.static;1;src/inventario/domain/entity/Whereis.php;"#^Unsafe usage of new static\(\)\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/domain/value_objects/EquipajeIdsActiv.php;"#^Method src\\inventario\\domain\\value_objects\\EquipajeIdsActiv\:\:fromArray\(\) has parameter \$ids with no value type specified in iterable type array\.$#"
C;"Resto de reglas: valorar caso a caso (suele ser mejora incremental o estilo).";return.phpDocType;1;src/inventario/domain/value_objects/EquipajeIdsActiv.php;"#^PHPDoc tag @return with type array\<int\> is incompatible with native type string\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgColeccionRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgColeccionRepository\:\:datosById\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgColeccionRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgColeccionRepository\:\:getArrayColecciones\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgColeccionRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgColeccionRepository\:\:getColecciones\(\) has parameter \$aOperators with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgColeccionRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgColeccionRepository\:\:getColecciones\(\) has parameter \$aWhere with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgColeccionRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgColeccionRepository\:\:getColecciones\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.return;1;src/inventario/infrastructure/persistence/postgresql/PgColeccionRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgColeccionRepository\:\:getNewId\(\) has no return type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgColeccionRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgColeccionRepository\:\:pdoExecute\(\) has parameter \$params with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgColeccionRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgColeccionRepository\:\:prepareAndExecute\(\) has parameter \$params with no value type specified in iterable type array\.$#"
C;"Resto de reglas: valorar caso a caso (suele ser mejora incremental o estilo).";parameter.phpDocType;1;src/inventario/infrastructure/persistence/postgresql/PgColeccionRepository.php;"#^PHPDoc tag @param for parameter \$id_coleccion with type src\\inventario\\domain\\value_objects\\ColeccionId is incompatible with native type int\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgDocumentoRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgDocumentoRepository\:\:datosById\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgDocumentoRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgDocumentoRepository\:\:getDocumentos\(\) has parameter \$aOperators with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgDocumentoRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgDocumentoRepository\:\:getDocumentos\(\) has parameter \$aWhere with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgDocumentoRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgDocumentoRepository\:\:getDocumentos\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.return;1;src/inventario/infrastructure/persistence/postgresql/PgDocumentoRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgDocumentoRepository\:\:getNewId\(\) has no return type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgDocumentoRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgDocumentoRepository\:\:pdoExecute\(\) has parameter \$params with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgDocumentoRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgDocumentoRepository\:\:prepareAndExecute\(\) has parameter \$params with no value type specified in iterable type array\.$#"
C;"Resto de reglas: valorar caso a caso (suele ser mejora incremental o estilo).";parameter.phpDocType;1;src/inventario/infrastructure/persistence/postgresql/PgDocumentoRepository.php;"#^PHPDoc tag @param for parameter \$id_doc with type src\\inventario\\domain\\value_objects\\DocumentoId is incompatible with native type int\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgEgmRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgEgmRepository\:\:datosById\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.parameter;1;src/inventario/infrastructure/persistence/postgresql/PgEgmRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgEgmRepository\:\:getArrayIdFromIdEquipajes\(\) has parameter \$aEquipajes with no type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.parameter;1;src/inventario/infrastructure/persistence/postgresql/PgEgmRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgEgmRepository\:\:getArrayIdFromIdEquipajes\(\) has parameter \$lugar with no type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgEgmRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgEgmRepository\:\:getArrayIdFromIdEquipajes\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgEgmRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgEgmRepository\:\:getEgmes\(\) has parameter \$aOperators with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgEgmRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgEgmRepository\:\:getEgmes\(\) has parameter \$aWhere with no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgEgmRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgEgmRepository\:\:getEgmes\(\) return type has no value type specified in iterable type array\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.return;1;src/inventario/infrastructure/persistence/postgresql/PgEgmRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgEgmRepository\:\:getNewId\(\) has no return type specified\.$#"
C;"Higiene de tipos, codigo muerto aparente o reglas con muchos falsos positivos contextuales.";missingType.iterableValue;1;src/inventario/infrastructure/persistence/postgresql/PgEgmRepository.php;"#^Method src\\inventario\\infrastructure\\persistence\\postgresql\\PgEgmRepository\:\:pdoExecute\(\) has parameter \$params with no value type specified in iterable type array\.$#"
